266.602,0.00347844
267.578,0.00357805
268.555,0.00369033
269.531,0.00381631
270.508,0.00395716
271.484,0.00411416
272.461,0.00428877
273.438,0.00448262
274.414,0.0046976
275.391,0.00493589
276.367,0.0052
277.344,0.00549291
278.32,0.00581811
279.297,0.00617977
280.273,0.00658288
281.25,0.00703353
282.227,0.0075391
283.203,0.00810877
284.18,0.00875396
285.156,0.00948916
286.133,0.0103329
287.109,0.0113095
288.086,0.0124512
289.062,0.0138016
290.039,0.0154217
291.016,0.017399
291.992,0.0198638
292.969,0.0230185
293.945,0.0271964
294.922,0.0329872
295.898,0.0415424
296.875,0.0554527
297.852,0.0820191
298.828,0.15288
299.805,0.932446
300.781,0.236924
301.758,0.107002
302.734,0.0698862
303.711,0.0523081
304.688,0.0420563
305.664,0.0353412
306.641,0.0306023
307.617,0.0270793
308.594,0.0243576
309.57,0.0221919
310.547,0.0204276
311.523,0.0189626
312.5,0.0177266
313.477,0.01667
314.453,0.0157561
315.43,0.014958
316.406,0.014255
317.383,0.0136309
318.359,0.0130731
319.336,0.0125716
320.312,0.0121183
321.289,0.0117065
322.266,0.0113307
323.242,0.0109864
324.219,0.0106698
325.195,0.0103776
326.172,0.0101071
327.148,0.00985595
328.125,0.00962213
329.102,0.0094039
330.078,0.00919973
331.055,0.00900828
332.031,0.00882841
333.008,0.00865907
333.984,0.00849936
334.961,0.00834846
335.938,0.00820567
336.914,0.00807033
337.891,0.00794188
338.867,0.00781978
339.844,0.00770358
340.82,0.00759285
341.797,0.00748722
342.773,0.00738632
343.75,0.00728984
344.727,0.00719751
345.703,0.00710904
346.68,0.0070242
347.656,0.00694277
348.633,0.00686455
349.609,0.00678934
350.586,0.00671698
351.562,0.00664729
352.539,0.00658015
353.516,0.0065154
354.492,0.00645292
355.469,0.00639259
356.445,0.0063343
357.422,0.00627795
358.398,0.00622345
359.375,0.0061707
360.352,0.00611962
361.328,0.00607013
362.305,0.00602216
363.281,0.00597565
364.258,0.00593051
365.234,0.00588671
366.211,0.00584417
367.188,0.00580285
368.164,0.00576269
369.141,0.00572364
370.117,0.00568567
371.094,0.00564872
372.07,0.00561277
373.047,0.00557776
374.023,0.00554367
375,0.00551046
375.977,0.0054781
376.953,0.00544655
377.93,0.00541579
378.906,0.00538579
379.883,0.00535652
380.859,0.00532796
381.836,0.00530009
382.812,0.00527288
383.789,0.0052463
384.766,0.00522035
385.742,0.005195
386.719,0.00517022
387.695,0.00514601
388.672,0.00512235
389.648,0.00509921
390.625,0.00507659
391.602,0.00505447
392.578,0.00503283
393.555,0.00501165
394.531,0.00499094
395.508,0.00497067
396.484,0.00495083
397.461,0.00493141
398.438,0.0049124
399.414,0.00489379
400.391,0.00487557
401.367,0.00485772
402.344,0.00484025
403.32,0.00482313
404.297,0.00480636
405.273,0.00478993
406.25,0.00477384
407.227,0.00475807
408.203,0.00474262
409.18,0.00472748
410.156,0.00471265
411.133,0.00469811
412.109,0.00468386
413.086,0.0046699
414.062,0.00465621
415.039,0.0046428
416.016,0.00462965
416.992,0.00461676
417.969,0.00460413
418.945,0.00459175
419.922,0.00457961
420.898,0.00456771
421.875,0.00455605
422.852,0.00454462
423.828,0.00453342
424.805,0.00452244
425.781,0.00451168
426.758,0.00450114
427.734,0.0044908
428.711,0.00448067
429.688,0.00447075
430.664,0.00446103
431.641,0.0044515
432.617,0.00444217
433.594,0.00443303
434.57,0.00442407
435.547,0.0044153
436.523,0.00440671
437.5,0.00439831
438.477,0.00439007
439.453,0.00438202
440.43,0.00437413
441.406,0.00436641
442.383,0.00435886
443.359,0.00435147
444.336,0.00434424
445.312,0.00433718
446.289,0.00433027
447.266,0.00432352
448.242,0.00431692
449.219,0.00431047
450.195,0.00430418
451.172,0.00429803
452.148,0.00429203
453.125,0.00428617
454.102,0.00428046
455.078,0.00427489
456.055,0.00426946
457.031,0.00426416
458.008,0.00425901
458.984,0.00425399
459.961,0.00424911
460.938,0.00424436
461.914,0.00423974
462.891,0.00423525
463.867,0.00423089
464.844,0.00422666
465.82,0.00422256
466.797,0.00421859
467.773,0.00421474
468.75,0.00421101
469.727,0.00420741
470.703,0.00420393
471.68,0.00420058
472.656,0.00419734
473.633,0.00419423
474.609,0.00419123
475.586,0.00418836
476.562,0.0041856
477.539,0.00418296
478.516,0.00418043
479.492,0.00417803
480.469,0.00417574
481.445,0.00417356
482.422,0.0041715
483.398,0.00416955
484.375,0.00416772
485.352,0.004166
486.328,0.00416439
487.305,0.00416289
488.281,0.00416151
489.258,0.00416024
490.234,0.00415908
491.211,0.00415803
492.188,0.00415709
493.164,0.00415627
494.141,0.00415555
495.117,0.00415494
496.094,0.00415445
497.07,0.00415406
498.047,0.00415379
499.023,0.00415362
